Product ID,Product Title,Product Image,Product Variations: Article No,Price: Sale Price,Price: Regular Price,Product Variations: Type,Product Variations: Gender,Product Variations: Upper Material,Product Variations: Material,Product Variations: Color,Product Variations: Size,Product Description,Product Short Description,Brand,Inventory,Tax: Tax Status,Product SKU,Product Categories,Product Status,Visibility,Product Tags,Post Author
8513501,Bata Brown Formal Shoe for Men,https://bata.lk/wp-content/uploads/2019/05/Bata-Shoe-EXECUTIVE-SLIP-8513501-Image-1-300x300.png,No. : 8513501,3699.0,3699.0,,,Upper Material: Synthetic,,, '7',,,Bata,In Stock,Taxable,8513501,men,active,Visible,,Badumalla
8513501,Bata Brown Formal Shoe for Men,https://bata.lk/wp-content/uploads/2019/05/Bata-Shoe-EXECUTIVE-SLIP-8513501-Image-1-300x300.png,No. : 8513501,3699.0,3699.0,,,Upper Material: Synthetic,,, '8',,,Bata,In Stock,Taxable,8513501,men,active,Visible,,Badumalla
8513501,Bata Brown Formal Shoe for Men,https://bata.lk/wp-content/uploads/2019/05/Bata-Shoe-EXECUTIVE-SLIP-8513501-Image-1-300x300.png,No. : 8513501,3699.0,3699.0,,,Upper Material: Synthetic,,, '9',,,Bata,In Stock,Taxable,8513501,men,active,Visible,,Badumalla
8546076,HUSH PUPPIES Black Formal Shoes For Men,https://bata.lk/wp-content/uploads/2020/11/Bata-Shoes-Hush-Puppies-8546076-Image-1-300x300.png,No – 8546076,11999.0,11999.0,Type of Wear -Formal Shoe,Men’s,,Sole – PU,Black,'10',,,Bata,In Stock,Taxable,8546076,men,active,Visible,,Badumalla
8546076,HUSH PUPPIES Black Formal Shoes For Men,https://bata.lk/wp-content/uploads/2020/11/Bata-Shoes-Hush-Puppies-8546076-Image-1-300x300.png,No – 8546076,11999.0,11999.0,Type of Wear -Formal Shoe,Men’s,,Sole – PU,Black, '6',,,Bata,In Stock,Taxable,8546076,men,active,Visible,,Badumalla
8546076,HUSH PUPPIES Black Formal Shoes For Men,https://bata.lk/wp-content/uploads/2020/11/Bata-Shoes-Hush-Puppies-8546076-Image-1-300x300.png,No – 8546076,11999.0,11999.0,Type of Wear -Formal Shoe,Men’s,,Sole – PU,Black, '7',,,Bata,In Stock,Taxable,8546076,men,active,Visible,,Badumalla
8546076,HUSH PUPPIES Black Formal Shoes For Men,https://bata.lk/wp-content/uploads/2020/11/Bata-Shoes-Hush-Puppies-8546076-Image-1-300x300.png,No – 8546076,11999.0,11999.0,Type of Wear -Formal Shoe,Men’s,,Sole – PU,Black, '8',,,Bata,In Stock,Taxable,8546076,men,active,Visible,,Badumalla
8546076,HUSH PUPPIES Black Formal Shoes For Men,https://bata.lk/wp-content/uploads/2020/11/Bata-Shoes-Hush-Puppies-8546076-Image-1-300x300.png,No – 8546076,11999.0,11999.0,Type of Wear -Formal Shoe,Men’s,,Sole – PU,Black, '9',,,Bata,In Stock,Taxable,8546076,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue,'10',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '11',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '5',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '6',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '7',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '8',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8516518,North Star Black Casual Shoes for Men,https://bata.lk/wp-content/uploads/2020/12/Bata-Casual-Black-Shoes-Images-1-300x300.png,No – 8516518,1699.0,1699.0,Casual,Men,Canvas,Sole – Rubber,Blue, '9',,,Bata,In Stock,Taxable,8516518,men,active,Visible,,Badumalla
8396355,Power Black Sports Shoe for Men,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-2-8396355-Images-1-300x300.png,No. – 8396355,5999.0,5999.0,  Sports,Men,Fly Knit Upper,Sole – Eva material,Black,'10',,,Bata,In Stock,Taxable,8396355,men,active,Visible,,Badumalla
8396355,Power Black Sports Shoe for Men,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-2-8396355-Images-1-300x300.png,No. – 8396355,5999.0,5999.0,  Sports,Men,Fly Knit Upper,Sole – Eva material,Black, '6',,,Bata,In Stock,Taxable,8396355,men,active,Visible,,Badumalla
8396355,Power Black Sports Shoe for Men,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-2-8396355-Images-1-300x300.png,No. – 8396355,5999.0,5999.0,  Sports,Men,Fly Knit Upper,Sole – Eva material,Black, '7',,,Bata,In Stock,Taxable,8396355,men,active,Visible,,Badumalla
8396355,Power Black Sports Shoe for Men,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-2-8396355-Images-1-300x300.png,No. – 8396355,5999.0,5999.0,  Sports,Men,Fly Knit Upper,Sole – Eva material,Black, '8',,,Bata,In Stock,Taxable,8396355,men,active,Visible,,Badumalla
8396355,Power Black Sports Shoe for Men,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-2-8396355-Images-1-300x300.png,No. – 8396355,5999.0,5999.0,  Sports,Men,Fly Knit Upper,Sole – Eva material,Black, '9',,,Bata,In Stock,Taxable,8396355,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey,'3',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey, '4',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey, '5',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey, '6',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey, '7',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
5392455,Power Grey Sports Shoe for Women,https://bata.lk/wp-content/uploads/2020/09/Bata-Shoe-WAVE-RAVEN-1-5392455-Images-1-300x300.png,  No. – 5392455,5999.0,5999.0,Sports,Women,Fly Knit Upper,Sole – Eva material,Grey, '8',,,Bata,In Stock,Taxable,5392455,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink,'3',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '4',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '5',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '6',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '7',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
6515551,Bata Synthetic Pink Casual Shoe for Ladies,https://bata.lk/wp-content/uploads/2020/10/Bata-Ladies-Shoes-CLEMENTINE-6515551-Image-1-300x300.png,Code – *6515551,4999.0,4999.0,Type of Wear – Casual,Ladies,,,Pink, '8',,,Bata,In Stock,Taxable,6515551,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
7616520,Bata Ladies Synthetic Black High Heel,https://bata.lk/wp-content/uploads/2019/05/7616520_1-1-300x300.jpg,Code – *7616520,2199.0,2199.0,Type of Wear -High Heel,Ladies,,,Black, '8',,,Bata,In Stock,Taxable,7616520,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black,'3',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black, '4',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black, '5',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black, '6',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black, '7',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5616507,Bata Ladies Synthetic Black Sandals,https://bata.lk/wp-content/uploads/2019/05/5616507_1-300x300.jpg,Code – *5616507,1099.0,1099.0,Type of Wear -Sandals,Ladies,,,Black, '8',,,Bata,In Stock,Taxable,5616507,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey,'3',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey, '4',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey, '5',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey, '6',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey, '7',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
5212322,Bata Unisex Synthetic Grey Sports Shoe,https://bata.lk/wp-content/uploads/2019/05/5212322_1-300x300.jpg,Code – *5212322,2099.0,2099.0,Type of Wear -Sports Shoe,Unisex,,,Grey, '8',,,Bata,In Stock,Taxable,5212322,men,active,Visible,,Badumalla
8719045,Bata Men’s Blue Sandals,https://bata.lk/wp-content/uploads/2019/05/8719045_2-300x300.jpg,Code – *8719045,1499.0,1499.0,Type of Wear -Sandals,Men’s,,,Blue,'10',,,Bata,In Stock,Taxable,8719045,men,active,Visible,,Badumalla
8719045,Bata Men’s Blue Sandals,https://bata.lk/wp-content/uploads/2019/05/8719045_2-300x300.jpg,Code – *8719045,1499.0,1499.0,Type of Wear -Sandals,Men’s,,,Blue, '6',,,Bata,In Stock,Taxable,8719045,men,active,Visible,,Badumalla
8719045,Bata Men’s Blue Sandals,https://bata.lk/wp-content/uploads/2019/05/8719045_2-300x300.jpg,Code – *8719045,1499.0,1499.0,Type of Wear -Sandals,Men’s,,,Blue, '7',,,Bata,In Stock,Taxable,8719045,men,active,Visible,,Badumalla
8719045,Bata Men’s Blue Sandals,https://bata.lk/wp-content/uploads/2019/05/8719045_2-300x300.jpg,Code – *8719045,1499.0,1499.0,Type of Wear -Sandals,Men’s,,,Blue, '8',,,Bata,In Stock,Taxable,8719045,men,active,Visible,,Badumalla
8719045,Bata Men’s Blue Sandals,https://bata.lk/wp-content/uploads/2019/05/8719045_2-300x300.jpg,Code – *8719045,1499.0,1499.0,Type of Wear -Sandals,Men’s,,,Blue, '9',,,Bata,In Stock,Taxable,8719045,men,active,Visible,,Badumalla
8319115,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319115_1-300x300.jpg,Code – *8319115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Blue,'10',,,Bata,In Stock,Taxable,8319115,men,active,Visible,,Badumalla
8319115,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319115_1-300x300.jpg,Code – *8319115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '6',,,Bata,In Stock,Taxable,8319115,men,active,Visible,,Badumalla
8319115,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319115_1-300x300.jpg,Code – *8319115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '7',,,Bata,In Stock,Taxable,8319115,men,active,Visible,,Badumalla
8319115,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319115_1-300x300.jpg,Code – *8319115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '8',,,Bata,In Stock,Taxable,8319115,men,active,Visible,,Badumalla
8319115,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319115_1-300x300.jpg,Code – *8319115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '9',,,Bata,In Stock,Taxable,8319115,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown,'10',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown, '11',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown, '6',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown, '7',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown, '8',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8614007,Bata Men’s Brown Sporty Sandals,https://bata.lk/wp-content/uploads/2019/05/8614007_1-300x300.jpg,Code – *8614007,1799.0,1799.0,Type of Wear -Sporty Sandals,Men’s,,,Brown, '9',,,Bata,In Stock,Taxable,8614007,men,active,Visible,,Badumalla
8546001,Bata Men’s Black Formal Shoes,https://bata.lk/wp-content/uploads/2019/05/8546001_2-300x300.jpg,Code – *8546001,5999.0,5999.0,Type of Wear -Formal Shoes,Men’s,,,Black,'10',,,Bata,In Stock,Taxable,8546001,men,active,Visible,,Badumalla
8546001,Bata Men’s Black Formal Shoes,https://bata.lk/wp-content/uploads/2019/05/8546001_2-300x300.jpg,Code – *8546001,5999.0,5999.0,Type of Wear -Formal Shoes,Men’s,,,Black, '6',,,Bata,In Stock,Taxable,8546001,men,active,Visible,,Badumalla
8546001,Bata Men’s Black Formal Shoes,https://bata.lk/wp-content/uploads/2019/05/8546001_2-300x300.jpg,Code – *8546001,5999.0,5999.0,Type of Wear -Formal Shoes,Men’s,,,Black, '7',,,Bata,In Stock,Taxable,8546001,men,active,Visible,,Badumalla
8546001,Bata Men’s Black Formal Shoes,https://bata.lk/wp-content/uploads/2019/05/8546001_2-300x300.jpg,Code – *8546001,5999.0,5999.0,Type of Wear -Formal Shoes,Men’s,,,Black, '8',,,Bata,In Stock,Taxable,8546001,men,active,Visible,,Badumalla
8546001,Bata Men’s Black Formal Shoes,https://bata.lk/wp-content/uploads/2019/05/8546001_2-300x300.jpg,Code – *8546001,5999.0,5999.0,Type of Wear -Formal Shoes,Men’s,,,Black, '9',,,Bata,In Stock,Taxable,8546001,men,active,Visible,,Badumalla
8319114,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319114_2-300x300.jpg,Code – *8319114,3999.0,3999.0,Type of Wear -Sports Shoes,Men’s,,,Blue,'10',,,Bata,In Stock,Taxable,8319114,men,active,Visible,,Badumalla
8319114,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319114_2-300x300.jpg,Code – *8319114,3999.0,3999.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '6',,,Bata,In Stock,Taxable,8319114,men,active,Visible,,Badumalla
8319114,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319114_2-300x300.jpg,Code – *8319114,3999.0,3999.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '7',,,Bata,In Stock,Taxable,8319114,men,active,Visible,,Badumalla
8319114,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319114_2-300x300.jpg,Code – *8319114,3999.0,3999.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '8',,,Bata,In Stock,Taxable,8319114,men,active,Visible,,Badumalla
8319114,Footin Men’s Blue Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8319114_2-300x300.jpg,Code – *8319114,3999.0,3999.0,Type of Wear -Sports Shoes,Men’s,,,Blue, '9',,,Bata,In Stock,Taxable,8319114,men,active,Visible,,Badumalla
8312115,Footin Men’s Grey Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8312115_1-300x300.jpg,Code – *8312115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Grey,'10',,,Bata,In Stock,Taxable,8312115,men,active,Visible,,Badumalla
8312115,Footin Men’s Grey Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8312115_1-300x300.jpg,Code – *8312115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Grey, '6',,,Bata,In Stock,Taxable,8312115,men,active,Visible,,Badumalla
8312115,Footin Men’s Grey Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8312115_1-300x300.jpg,Code – *8312115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Grey, '7',,,Bata,In Stock,Taxable,8312115,men,active,Visible,,Badumalla
8312115,Footin Men’s Grey Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8312115_1-300x300.jpg,Code – *8312115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Grey, '8',,,Bata,In Stock,Taxable,8312115,men,active,Visible,,Badumalla
8312115,Footin Men’s Grey Sports Shoes,https://bata.lk/wp-content/uploads/2019/05/8312115_1-300x300.jpg,Code – *8312115,3199.0,3199.0,Type of Wear -Sports Shoes,Men’s,,,Grey, '9',,,Bata,In Stock,Taxable,8312115,men,active,Visible,,Badumalla
8544883,Hush Puppies Brown Leather Slipon Shoes for Mens,https://bata.lk/wp-content/uploads/2019/05/8544883-6-300x300.jpg,,9999.0,9999.0,,,,,,'10',,,Bata,In Stock,Taxable,8544883,men,active,Visible,,Badumalla
8544883,Hush Puppies Brown Leather Slipon Shoes for Mens,https://bata.lk/wp-content/uploads/2019/05/8544883-6-300x300.jpg,,9999.0,9999.0,,,,,, '6',,,Bata,In Stock,Taxable,8544883,men,active,Visible,,Badumalla
8544883,Hush Puppies Brown Leather Slipon Shoes for Mens,https://bata.lk/wp-content/uploads/2019/05/8544883-6-300x300.jpg,,9999.0,9999.0,,,,,, '7',,,Bata,In Stock,Taxable,8544883,men,active,Visible,,Badumalla
8544883,Hush Puppies Brown Leather Slipon Shoes for Mens,https://bata.lk/wp-content/uploads/2019/05/8544883-6-300x300.jpg,,9999.0,9999.0,,,,,, '8',,,Bata,In Stock,Taxable,8544883,men,active,Visible,,Badumalla
8544883,Hush Puppies Brown Leather Slipon Shoes for Mens,https://bata.lk/wp-content/uploads/2019/05/8544883-6-300x300.jpg,,9999.0,9999.0,,,,,, '9',,,Bata,In Stock,Taxable,8544883,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,,'10',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,, '5',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,, '6',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,, '7',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,, '8',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8779029,Sparx Blue Flip Flop for Mens,https://bata.lk/wp-content/uploads/2019/05/8779029_2-300x300.jpg,,499.0,499.0,,,,,, '9',,,Bata,In Stock,Taxable,8779029,men,active,Visible,,Badumalla
8514014,North Star Brown Casual Sneakers for Mens,https://bata.lk/wp-content/uploads/2019/05/8514014_2-300x300.jpg,,1999.0,1999.0,,,,,,'10',,,Bata,In Stock,Taxable,8514014,men,active,Visible,,Badumalla
8514014,North Star Brown Casual Sneakers for Mens,https://bata.lk/wp-content/uploads/2019/05/8514014_2-300x300.jpg,,1999.0,1999.0,,,,,, '6',,,Bata,In Stock,Taxable,8514014,men,active,Visible,,Badumalla
8514014,North Star Brown Casual Sneakers for Mens,https://bata.lk/wp-content/uploads/2019/05/8514014_2-300x300.jpg,,1999.0,1999.0,,,,,, '7',,,Bata,In Stock,Taxable,8514014,men,active,Visible,,Badumalla
8514014,North Star Brown Casual Sneakers for Mens,https://bata.lk/wp-content/uploads/2019/05/8514014_2-300x300.jpg,,1999.0,1999.0,,,,,, '8',,,Bata,In Stock,Taxable,8514014,men,active,Visible,,Badumalla
8514014,North Star Brown Casual Sneakers for Mens,https://bata.lk/wp-content/uploads/2019/05/8514014_2-300x300.jpg,,1999.0,1999.0,,,,,, '9',,,Bata,In Stock,Taxable,8514014,men,active,Visible,,Badumalla
